item_id,rater_uid,feedback,gmt_create,cleaned_text,tokens,filtered_tokens,sentiment_score,sentiment_label
i505,u960,特别 的 满意   真 的 很 喜欢   谢谢 老板 的 礼物   准备 再 买 一 条 ,2014-09-22 12:11:33,特别 的 满意   真 的 很 喜欢   谢谢 老板 的 礼物   准备 再 买 一 条 ,"['特别', ' ', '的', ' ', '满意', ' ', ' ', ' ', '真', ' ', '的', ' ', '很', ' ', '喜欢', ' ', ' ', ' ', '谢谢', ' ', '老板', ' ', '的', ' ', '礼物', ' ', ' ', ' ', '准备', ' ', '再', ' ', '买', ' ', '一', ' ', '条', ' ']","['特别', ' ', ' ', '满意', ' ', ' ', ' ', '真', ' ', ' ', ' ', '喜欢', ' ', ' ', ' ', '谢谢', ' ', '老板', ' ', ' ', '礼物', ' ', ' ', ' ', '准备', ' ', ' ', '买', ' ', ' ', '条', ' ']",2,Positive
i505,u43,宝贝 收到 了 ， 打开 看 了 下 ， 整体 感觉 不错 ， 性价比 非常 好 ， 我 是 从 特特 慧 网购 分享 群 里 知道 这 件 商品 的 。     我们 在 群 里 和 大家 一起 购物 ， 商家 也 非常 愿意 给 我们 很 低 价格 ， 没事 你 也 可以 进来 看 看 。 特特 慧 网购 群   375487038 ,2014-09-12 19:37:14,宝贝 收到 了  打开 看 了 下  整体 感觉 不错  性价比 非常 好  我 是 从 特特 慧 网购 分享 群 里 知道 这 件 商品 的      我们 在 群 里 和 大家 一起 购物  商家 也 非常 愿意 给 我们 很 低 价格  没事 你 也 可以 进来 看 看  特特 慧 网购 群    ,"['宝贝', ' ', '收到', ' ', '了', ' ', ' ', '打开', ' ', '看', ' ', '了', ' ', '下', ' ', ' ', '整体', ' ', '感觉', ' ', '不错', ' ', ' ', '性价比', ' ', '非常', ' ', '好', ' ', ' ', '我', ' ', '是', ' ', '从', ' ', '特特', ' ', '慧', ' ', '网购', ' ', '分享', ' ', '群', ' ', '里', ' ', '知道', ' ', '这', ' ', '件', ' ', '商品', ' ', '的', ' ', ' ', ' ', ' ', ' ', ' ', '我们', ' ', '在', ' ', '群', ' ', '里', ' ', '和', ' ', '大家', ' ', '一起', ' ', '购物', ' ', ' ', '商家', ' ', '也', ' ', '非常', ' ', '愿意', ' ', '给', ' ', '我们', ' ', '很', ' ', '低', ' ', '价格', ' ', ' ', '没事', ' ', '你', ' ', '也', ' ', '可以', ' ', '进来', ' ', '看', ' ', '看', ' ', ' ', '特特', ' ', '慧', ' ', '网购', ' ', '群', ' ', ' ', ' ', ' ']","['宝贝', ' ', '收到', ' ', ' ', ' ', '打开', ' ', ' ', ' ', ' ', ' ', '整体', ' ', '感觉', ' ', '不错', ' ', ' ', '性价比', ' ', '非常', ' ', ' ', ' ', ' ', ' ', ' ', '特特', ' ', '慧', ' ', '网购', ' ', '分享', ' ', '群', ' ', '里', ' ', '知道', ' ', ' ', '件', ' ', '商品', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '群', ' ', '里', ' ', ' ', ' ', '一起', ' ', '购物', ' ', ' ', '商家', ' ', ' ', '非常', ' ', '愿意', ' ', ' ', ' ', ' ', '低', ' ', '价格', ' ', ' ', '没事', ' ', ' ', ' ', ' ', '进来', ' ', ' ', ' ', ' ', '特特', ' ', '慧', ' ', '网购', ' ', '群', ' ', ' ', ' ', ' ']",1,Positive
i506,u423,给 我 妈妈 买 的 ， 小 了 … … … ,2014-09-18 21:01:01,给 我 妈妈 买 的  小 了    ,"['给', ' ', '我', ' ', '妈妈', ' ', '买', ' ', '的', ' ', ' ', '小', ' ', '了', ' ', ' ', ' ', ' ']","[' ', ' ', '妈妈', ' ', '买', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0,Neutral
i507,u2098,质量 太 好 了 吧 ~ \ ( ≧ ▽ ≦ ) / ~ 关键 是 这么 便宜 买 到 这么 好 的 裤子 太 划算 了 ！ 天气 再 冷 点儿 穿着 也 很 合适 呢 ,2014-09-29 18:22:06,质量 太 好 了 吧          关键 是 这么 便宜 买 到 这么 好 的 裤子 太 划算 了  天气 再 冷 点儿 穿着 也 很 合适 呢 ,"['质量', ' ', '太', ' ', '好', ' ', '了', ' ', '吧', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '关键', ' ', '是', ' ', '这么', ' ', '便宜', ' ', '买', ' ', '到', ' ', '这么', ' ', '好', ' ', '的', ' ', '裤子', ' ', '太', ' ', '划算', ' ', '了', ' ', ' ', '天气', ' ', '再', ' ', '冷', ' ', '点儿', ' ', '穿着', ' ', '也', ' ', '很', ' ', '合适', ' ', '呢', ' ']","['质量', ' ', '太', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '关键', ' ', ' ', ' ', '便宜', ' ', '买', ' ', ' ', ' ', ' ', ' ', '裤子', ' ', '太', ' ', '划算', ' ', ' ', ' ', '天气', ' ', ' ', '冷', ' ', '点儿', ' ', '穿着', ' ', ' ', ' ', '合适', ' ', ' ']",0,Neutral
i507,u1035,真 的 很 好   第二 次 购买 。 ,2014-09-15 14:52:40,真 的 很 好   第二 次 购买  ,"['真', ' ', '的', ' ', '很', ' ', '好', ' ', ' ', ' ', '第二', ' ', '次', ' ', '购买', ' ', ' ']","['真', ' ', ' ', ' ', ' ', ' ', ' ', '第二', ' ', '次', ' ', '购买', ' ', ' ']",0,Neutral
i507,u2526,料子 很 舒服 ， 超值 ， 就是 快递 特别 慢 ,2014-09-05 23:45:18,料子 很 舒服  超值  就是 快递 特别 慢 ,"['料子', ' ', '很', ' ', '舒服', ' ', ' ', '超值', ' ', ' ', '就是', ' ', '快递', ' ', '特别', ' ', '慢', ' ']","['料子', ' ', ' ', '舒服', ' ', ' ', '超值', ' ', ' ', ' ', '快递', ' ', '特别', ' ', '慢', ' ']",0,Neutral
i507,u898,赞   · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 真 的 很 好 ， 袜子 实在 是 太 棒 了 ,2014-09-19 20:07:45,赞                                         真 的 很 好  袜子 实在 是 太 棒 了 ,"['赞', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '真', ' ', '的', ' ', '很', ' ', '好', ' ', ' ', '袜子', ' ', '实在', ' ', '是', ' ', '太', ' ', '棒', ' ', '了', ' ']","['赞', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '真', ' ', ' ', ' ', ' ', ' ', '袜子', ' ', '实在', ' ', ' ', '太', ' ', '棒', ' ', ' ']",1,Positive
i507,u1637,    没 试 ， 摸 着 手感 有点 硬 ， 味道 也 有些 大 ， 希望 洗洗 会 好些 ， 好评 吧 ！ ,2014-09-14 23:36:11,    没 试  摸 着 手感 有点 硬  味道 也 有些 大  希望 洗洗 会 好些  好评 吧  ,"[' ', ' ', ' ', ' ', '没', ' ', '试', ' ', ' ', '摸', ' ', '着', ' ', '手感', ' ', '有点', ' ', '硬', ' ', ' ', '味道', ' ', '也', ' ', '有些', ' ', '大', ' ', ' ', '希望', ' ', '洗洗', ' ', '会', ' ', '好些', ' ', ' ', '好评', ' ', '吧', ' ', ' ']","[' ', ' ', ' ', ' ', '没', ' ', '试', ' ', ' ', '摸', ' ', ' ', '手感', ' ', '有点', ' ', '硬', ' ', ' ', '味道', ' ', ' ', ' ', ' ', ' ', '希望', ' ', '洗洗', ' ', '会', ' ', '好些', ' ', ' ', '好评', ' ', ' ', ' ']",0,Neutral
i507,u736,感觉 挺 不错 的 ， 我 已经 第三 次 在 这家 买 了   。 但是 物流 真 的 很 让 人 头疼 ,2014-09-27 10:19:11,感觉 挺 不错 的  我 已经 第三 次 在 这家 买 了    但是 物流 真 的 很 让 人 头疼 ,"['感觉', ' ', '挺', ' ', '不错', ' ', '的', ' ', ' ', '我', ' ', '已经', ' ', '第三', ' ', '次', ' ', '在', ' ', '这家', ' ', '买', ' ', '了', ' ', ' ', ' ', ' ', '但是', ' ', '物流', ' ', '真', ' ', '的', ' ', '很', ' ', '让', ' ', '人', ' ', '头疼', ' ']","['感觉', ' ', '挺', ' ', '不错', ' ', ' ', ' ', ' ', '已经', ' ', '第三', ' ', '次', ' ', ' ', '这家', ' ', '买', ' ', ' ', ' ', ' ', ' ', ' ', '物流', ' ', '真', ' ', ' ', ' ', ' ', ' ', '头疼', ' ']",1,Positive
i507,u2326,还 可以 ！ 蛮 合身 的 所以 我 又 买 了 一 条 ,2014-09-14 21:03:02,还 可以  蛮 合身 的 所以 我 又 买 了 一 条 ,"['还', ' ', '可以', ' ', ' ', '蛮', ' ', '合身', ' ', '的', ' ', '所以', ' ', '我', ' ', '又', ' ', '买', ' ', '了', ' ', '一', ' ', '条', ' ']","[' ', ' ', ' ', '蛮', ' ', '合身', ' ', ' ', ' ', ' ', ' ', '买', ' ', ' ', ' ', '条', ' ']",0,Neutral
i507,u717,质量 挺好 的 ， ， ， ， 颜色 不是 想象 中 的 ,2014-09-27 12:40:05,质量 挺好 的     颜色 不是 想象 中 的 ,"['质量', ' ', '挺', '好', ' ', '的', ' ', ' ', ' ', ' ', ' ', '颜色', ' ', '不是', ' ', '想象', ' ', '中', ' ', '的', ' ']","['质量', ' ', '挺', ' ', ' ', ' ', ' ', ' ', ' ', '颜色', ' ', ' ', '想象', ' ', '中', ' ', ' ']",0,Neutral
i507,u1010,物流 快 ， 与 图片 相符 ， 总之 挺 满意 的 ！ ,2014-09-26 18:00:51,物流 快  与 图片 相符  总之 挺 满意 的  ,"['物流', ' ', '快', ' ', ' ', '与', ' ', '图片', ' ', '相符', ' ', ' ', '总之', ' ', '挺', ' ', '满意', ' ', '的', ' ', ' ']","['物流', ' ', '快', ' ', ' ', ' ', '图片', ' ', '相符', ' ', ' ', ' ', '挺', ' ', '满意', ' ', ' ', ' ']",1,Positive
i507,u985,其实 就 那样 ， 有点 掉色 ， 不过 质量 还 行 。 看着 有点 短 好像 。 是 踩脚 的 ， 担心 不够 长 啊 ～ ～ 唉 ～ ,2014-09-24 20:24:44,其实 就 那样  有点 掉色  不过 质量 还 行  看着 有点 短 好像  是 踩脚 的  担心 不够 长 啊   唉  ,"['其实', ' ', '就', ' ', '那样', ' ', ' ', '有点', ' ', '掉色', ' ', ' ', '不过', ' ', '质量', ' ', '还', ' ', '行', ' ', ' ', '看着', ' ', '有点', ' ', '短', ' ', '好像', ' ', ' ', '是', ' ', '踩', '脚', ' ', '的', ' ', ' ', '担心', ' ', '不够', ' ', '长', ' ', '啊', ' ', ' ', ' ', '唉', ' ', ' ']","['其实', ' ', ' ', ' ', ' ', '有点', ' ', '掉色', ' ', ' ', ' ', '质量', ' ', ' ', '行', ' ', ' ', '看着', ' ', '有点', ' ', '短', ' ', '好像', ' ', ' ', ' ', '踩', '脚', ' ', ' ', ' ', '担心', ' ', '不够', ' ', '长', ' ', ' ', ' ', ' ', ' ', ' ']",0,Neutral
i508,u1514,看 起来 不错 ， 这 个 季节 正好 穿 ,2014-09-12 09:40:27,看 起来 不错  这 个 季节 正好 穿 ,"['看', ' ', '起来', ' ', '不错', ' ', ' ', '这', ' ', '个', ' ', '季节', ' ', '正好', ' ', '穿', ' ']","[' ', '起来', ' ', '不错', ' ', ' ', ' ', ' ', '季节', ' ', '正好', ' ', '穿', ' ']",1,Positive
i508,u559,亲 ， 店家 的 服务 太 好 了 ， 打底裤 有点 瑕疵 ， 联系 售后 ， 很 爽快 地 给 退款 了 ， 老板 很 诚信 ， 值得 信赖 。 好评 5 分 。 ,2014-09-28 21:36:19,亲  店家 的 服务 太 好 了  打底裤 有点 瑕疵  联系 售后  很 爽快 地 给 退款 了  老板 很 诚信  值得 信赖  好评  分  ,"['亲', ' ', ' ', '店家', ' ', '的', ' ', '服务', ' ', '太', ' ', '好', ' ', '了', ' ', ' ', '打', '底裤', ' ', '有点', ' ', '瑕疵', ' ', ' ', '联系', ' ', '售后', ' ', ' ', '很', ' ', '爽快', ' ', '地', ' ', '给', ' ', '退款', ' ', '了', ' ', ' ', '老板', ' ', '很', ' ', '诚信', ' ', ' ', '值得', ' ', '信赖', ' ', ' ', '好评', ' ', ' ', '分', ' ', ' ']","['亲', ' ', ' ', '店家', ' ', ' ', '服务', ' ', '太', ' ', ' ', ' ', ' ', '底裤', ' ', '有点', ' ', '瑕疵', ' ', ' ', '联系', ' ', '售后', ' ', ' ', ' ', '爽快', ' ', ' ', ' ', '退款', ' ', ' ', ' ', '老板', ' ', ' ', '诚信', ' ', ' ', '值得', ' ', '信赖', ' ', ' ', '好评', ' ', ' ', '分', ' ', ' ']",0,Neutral
i508,u2390,颜色 很 正 ， 穿着 很 舒服 ,2014-09-13 21:38:00,颜色 很 正  穿着 很 舒服 ,"['颜色', ' ', '很', ' ', '正', ' ', ' ', '穿着', ' ', '很', ' ', '舒服', ' ']","['颜色', ' ', ' ', '正', ' ', ' ', '穿着', ' ', ' ', '舒服', ' ']",0,Neutral
i509,u1205,裤子 弹性 很 大 ， 穿 上 很 舒服 ， 果断 有 买 了 一 条 ,2014-09-05 11:15:34,裤子 弹性 很 大  穿 上 很 舒服  果断 有 买 了 一 条 ,"['裤子', ' ', '弹性', ' ', '很', ' ', '大', ' ', ' ', '穿', ' ', '上', ' ', '很', ' ', '舒服', ' ', ' ', '果断', ' ', '有', ' ', '买', ' ', '了', ' ', '一', ' ', '条', ' ']","['裤子', ' ', '弹性', ' ', ' ', ' ', ' ', '穿', ' ', ' ', ' ', '舒服', ' ', ' ', '果断', ' ', ' ', '买', ' ', ' ', ' ', '条', ' ']",0,Neutral
i51,u288,没 想像 中 的 好 ， 也 没有 防 走光 功能 ， 左右 长 短 不一 。 不要 买 啊 ， 太 差 了 ， ,2014-09-01 14:30:18,没 想像 中 的 好  也 没有 防 走光 功能  左右 长 短 不一  不要 买 啊  太 差 了  ,"['没', ' ', '想像', ' ', '中', ' ', '的', ' ', '好', ' ', ' ', '也', ' ', '没有', ' ', '防', ' ', '走', '光', ' ', '功能', ' ', ' ', '左右', ' ', '长', ' ', '短', ' ', '不', '一', ' ', ' ', '不要', ' ', '买', ' ', '啊', ' ', ' ', '太', ' ', '差', ' ', '了', ' ', ' ']","['没', ' ', '想像', ' ', '中', ' ', ' ', ' ', ' ', ' ', '没有', ' ', '防', ' ', '走', '光', ' ', '功能', ' ', ' ', '左右', ' ', '长', ' ', '短', ' ', ' ', ' ', '不要', ' ', '买', ' ', ' ', ' ', '太', ' ', '差', ' ', ' ', ' ']",-1,Negative
i51,u209,就 这 原价 还 149 买 了 肯定 亏 死 了 ， 和 图片 差别 很 大 ， 一点 都 不 像 ， 短 的 要 死 ， 失望 ,2014-09-01 19:20:07,就 这 原价 还  买 了 肯定 亏 死 了  和 图片 差别 很 大  一点 都 不 像  短 的 要 死  失望 ,"['就', ' ', '这', ' ', '原价', ' ', '还', ' ', ' ', '买', ' ', '了', ' ', '肯定', ' ', '亏', ' ', '死', ' ', '了', ' ', ' ', '和', ' ', '图片', ' ', '差别', ' ', '很', ' ', '大', ' ', ' ', '一点', ' ', '都', ' ', '不', ' ', '像', ' ', ' ', '短', ' ', '的', ' ', '要', ' ', '死', ' ', ' ', '失望', ' ']","[' ', ' ', '原价', ' ', ' ', ' ', '买', ' ', ' ', '肯定', ' ', '亏', ' ', '死', ' ', ' ', ' ', ' ', '图片', ' ', '差别', ' ', ' ', ' ', ' ', '一点', ' ', ' ', ' ', ' ', ' ', '短', ' ', ' ', ' ', '死', ' ', ' ', '失望', ' ']",-1,Negative
i51,u1964,物流 很 给力       宝贝 我 也 很 喜欢     妈妈 说穿 上 很 好看           大 赞 ,2014-09-12 09:26:17,物流 很 给力       宝贝 我 也 很 喜欢     妈妈 说穿 上 很 好看           大 赞 ,"['物流', ' ', '很', ' ', '给力', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '宝贝', ' ', '我', ' ', '也', ' ', '很', ' ', '喜欢', ' ', ' ', ' ', ' ', ' ', '妈妈', ' ', '说穿', ' ', '上', ' ', '很', ' ', '好看', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '大', ' ', '赞', ' ']","['物流', ' ', ' ', '给力', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '宝贝', ' ', ' ', ' ', ' ', '喜欢', ' ', ' ', ' ', ' ', ' ', '妈妈', ' ', '说穿', ' ', ' ', ' ', '好看', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '赞', ' ']",2,Positive
i51,u116,超棒 的     只是 里面 没 安全裤 ,2014-09-14 10:03:18,超棒 的     只是 里面 没 安全裤 ,"['超棒', ' ', '的', ' ', ' ', ' ', ' ', ' ', '只是', ' ', '里面', ' ', '没', ' ', '安全', '裤', ' ']","['超棒', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '里面', ' ', '没', ' ', '安全', '裤', ' ']",0,Neutral
i51,u1578,还 不错 ， 布料 也 可以 ！ ,2014-09-18 10:57:52,还 不错  布料 也 可以  ,"['还', ' ', '不错', ' ', ' ', '布料', ' ', '也', ' ', '可以', ' ', ' ']","[' ', '不错', ' ', ' ', '布料', ' ', ' ', ' ', ' ']",1,Positive
i51,u1439,裙子 很 喜欢 ， 就是 有 股 味道 ， 洗 一 洗 应该 就 会好 ， 物流 很 给力 ， 卖家 发货 也 快 ， 祝 卖家 生意兴隆 。 ,2014-09-07 17:07:36,裙子 很 喜欢  就是 有 股 味道  洗 一 洗 应该 就 会好  物流 很 给力  卖家 发货 也 快  祝 卖家 生意兴隆  ,"['裙子', ' ', '很', ' ', '喜欢', ' ', ' ', '就是', ' ', '有', ' ', '股', ' ', '味道', ' ', ' ', '洗', ' ', '一', ' ', '洗', ' ', '应该', ' ', '就', ' ', '会', '好', ' ', ' ', '物流', ' ', '很', ' ', '给力', ' ', ' ', '卖家', ' ', '发货', ' ', '也', ' ', '快', ' ', ' ', '祝', ' ', '卖家', ' ', '生意兴隆', ' ', ' ']","['裙子', ' ', ' ', '喜欢', ' ', ' ', ' ', ' ', '股', ' ', '味道', ' ', ' ', '洗', ' ', ' ', '洗', ' ', '应该', ' ', ' ', '会', ' ', ' ', '物流', ' ', ' ', '给力', ' ', ' ', '卖家', ' ', '发货', ' ', ' ', '快', ' ', ' ', '祝', ' ', '卖家', ' ', '生意兴隆', ' ', ' ']",2,Positive
i511,u1792,帮 朋友 买 的   裤子 号码 不准   偏 大   质量 一般 ,2014-09-29 09:36:47,帮 朋友 买 的   裤子 号码 不准   偏 大   质量 一般 ,"['帮', ' ', '朋友', ' ', '买', ' ', '的', ' ', ' ', ' ', '裤子', ' ', '号码', ' ', '不准', ' ', ' ', ' ', '偏', ' ', '大', ' ', ' ', ' ', '质量', ' ', '一般', ' ']","['帮', ' ', '朋友', ' ', '买', ' ', ' ', ' ', ' ', '裤子', ' ', '号码', ' ', '不准', ' ', ' ', ' ', '偏', ' ', ' ', ' ', ' ', '质量', ' ', ' ']",0,Neutral
i511,u720,  裤子 穿 起来   有 弹性 呢     不错 的 一 条 裤子 ,2014-09-29 14:18:28,  裤子 穿 起来   有 弹性 呢     不错 的 一 条 裤子 ,"[' ', ' ', '裤子', ' ', '穿', ' ', '起来', ' ', ' ', ' ', '有', ' ', '弹性', ' ', '呢', ' ', ' ', ' ', ' ', ' ', '不错', ' ', '的', ' ', '一', ' ', '条', ' ', '裤子', ' ']","[' ', ' ', '裤子', ' ', '穿', ' ', '起来', ' ', ' ', ' ', ' ', '弹性', ' ', ' ', ' ', ' ', ' ', ' ', '不错', ' ', ' ', ' ', '条', ' ', '裤子', ' ']",1,Positive
i512,u666,。 朋友 都 说 好看 穿着 还 很 舒服 ,2014-09-14 15:49:53, 朋友 都 说 好看 穿着 还 很 舒服 ,"[' ', '朋友', ' ', '都', ' ', '说', ' ', '好看', ' ', '穿着', ' ', '还', ' ', '很', ' ', '舒服', ' ']","[' ', '朋友', ' ', ' ', '说', ' ', '好看', ' ', '穿着', ' ', ' ', ' ', '舒服', ' ']",0,Neutral
i513,u611,挺好 的 ， 比 想象 中 的 厚实 ， 很 满意 。 。 。 。 ,2014-09-27 22:36:57,挺好 的  比 想象 中 的 厚实  很 满意     ,"['挺', '好', ' ', '的', ' ', ' ', '比', ' ', '想象', ' ', '中', ' ', '的', ' ', '厚实', ' ', ' ', '很', ' ', '满意', ' ', ' ', ' ', ' ', ' ']","['挺', ' ', ' ', ' ', ' ', '想象', ' ', '中', ' ', ' ', '厚实', ' ', ' ', ' ', '满意', ' ', ' ', ' ', ' ', ' ']",1,Positive
i513,u968,宝贝 还 行 ， 就是 掉色 太 严重 了 。 一 分 价钱 一 分 货 嘛 。 物流 也 够 慢 的 ,2014-09-06 16:51:29,宝贝 还 行  就是 掉色 太 严重 了  一 分 价钱 一 分 货 嘛  物流 也 够 慢 的 ,"['宝贝', ' ', '还', ' ', '行', ' ', ' ', '就是', ' ', '掉色', ' ', '太', ' ', '严重', ' ', '了', ' ', ' ', '一', ' ', '分', ' ', '价钱', ' ', '一', ' ', '分', ' ', '货', ' ', '嘛', ' ', ' ', '物流', ' ', '也', ' ', '够', ' ', '慢', ' ', '的', ' ']","['宝贝', ' ', ' ', '行', ' ', ' ', ' ', '掉色', ' ', '太', ' ', '严重', ' ', ' ', ' ', ' ', '分', ' ', '价钱', ' ', ' ', '分', ' ', '货', ' ', ' ', ' ', '物流', ' ', ' ', '够', ' ', '慢', ' ', ' ']",0,Neutral
i513,u251,裤子 大小 合适 ， 质量 也 很 不错 。 5 分 ,2014-09-03 16:31:14,裤子 大小 合适  质量 也 很 不错   分 ,"['裤子', ' ', '大小', ' ', '合适', ' ', ' ', '质量', ' ', '也', ' ', '很', ' ', '不错', ' ', ' ', ' ', '分', ' ']","['裤子', ' ', '大小', ' ', '合适', ' ', ' ', '质量', ' ', ' ', ' ', '不错', ' ', ' ', ' ', '分', ' ']",1,Positive
i513,u1455,满意 是 我喜欢 的 款式 ， 5 分 ,2014-09-29 08:26:19,满意 是 我喜欢 的 款式   分 ,"['满意', ' ', '是', ' ', '我', '喜欢', ' ', '的', ' ', '款式', ' ', ' ', ' ', '分', ' ']","['满意', ' ', ' ', '喜欢', ' ', ' ', '款式', ' ', ' ', ' ', '分', ' ']",2,Positive
i514,u1317,这 个 价 买 到 这 个 衣服 还是 不错 的 了 ！ ,2014-09-16 08:48:56,这 个 价 买 到 这 个 衣服 还是 不错 的 了  ,"['这', ' ', '个', ' ', '价', ' ', '买', ' ', '到', ' ', '这', ' ', '个', ' ', '衣服', ' ', '还是', ' ', '不错', ' ', '的', ' ', '了', ' ', ' ']","[' ', ' ', '价', ' ', '买', ' ', ' ', ' ', ' ', '衣服', ' ', ' ', '不错', ' ', ' ', ' ', ' ']",1,Positive
i514,u564,不是 想象 中 的 样子 ， 不过 朋友 说 挺 显 身材 的 ， 先 给 个 好评 吧 ,2014-09-10 17:56:48,不是 想象 中 的 样子  不过 朋友 说 挺 显 身材 的  先 给 个 好评 吧 ,"['不是', ' ', '想象', ' ', '中', ' ', '的', ' ', '样子', ' ', ' ', '不过', ' ', '朋友', ' ', '说', ' ', '挺', ' ', '显', ' ', '身材', ' ', '的', ' ', ' ', '先', ' ', '给', ' ', '个', ' ', '好评', ' ', '吧', ' ']","[' ', '想象', ' ', '中', ' ', ' ', '样子', ' ', ' ', ' ', '朋友', ' ', '说', ' ', '挺', ' ', '显', ' ', '身材', ' ', ' ', ' ', '先', ' ', ' ', ' ', '好评', ' ', ' ']",0,Neutral
i514,u2453,第一次 遇到 这么 烂 的 淘宝 ， 发 错 了 就算 了 还 不肯 退 ， 红色 和 黑色 区别 很 大 么 ！ ！ ！ 大家 别 买 她们 的 气 死人了 ,2014-09-15 01:27:13,第一次 遇到 这么 烂 的 淘宝  发 错 了 就算 了 还 不肯 退  红色 和 黑色 区别 很 大 么    大家 别 买 她们 的 气 死人了 ,"['第一次', ' ', '遇到', ' ', '这么', ' ', '烂', ' ', '的', ' ', '淘宝', ' ', ' ', '发', ' ', '错', ' ', '了', ' ', '就算', ' ', '了', ' ', '还', ' ', '不肯', ' ', '退', ' ', ' ', '红色', ' ', '和', ' ', '黑色', ' ', '区别', ' ', '很', ' ', '大', ' ', '么', ' ', ' ', ' ', ' ', '大家', ' ', '别', ' ', '买', ' ', '她们', ' ', '的', ' ', '气', ' ', '死人', '了', ' ']","['第一次', ' ', '遇到', ' ', ' ', '烂', ' ', ' ', '淘宝', ' ', ' ', '发', ' ', '错', ' ', ' ', ' ', ' ', ' ', '不肯', ' ', '退', ' ', ' ', '红色', ' ', ' ', '黑色', ' ', '区别', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '买', ' ', ' ', ' ', '气', ' ', '死人', ' ']",-1,Negative
i514,u2549,和 想象 中 不一样 ， 衣料 很 没 质感 ， 款式 太 过 宽大 。 不是 是 棉 的 ， 也 不 挺 刮 ， 是 那种 很 次 很 次 的 滑滑 布 ， 最 不 喜欢 这种 布料 了 。 还 想 提醒 一下 广大 消费者 ： 不要 为了 几 块 钱 的 返现 就 不 负 责任 地 全 五星 好 么 ？ ,2014-09-07 14:11:19,和 想象 中 不一样  衣料 很 没 质感  款式 太 过 宽大  不是 是 棉 的  也 不 挺 刮  是 那种 很 次 很 次 的 滑滑 布  最 不 喜欢 这种 布料 了  还 想 提醒 一下 广大 消费者  不要 为了 几 块 钱 的 返现 就 不 负 责任 地 全 五星 好 么  ,"['和', ' ', '想象', ' ', '中', ' ', '不', '一样', ' ', ' ', '衣料', ' ', '很', ' ', '没', ' ', '质感', ' ', ' ', '款式', ' ', '太', ' ', '过', ' ', '宽大', ' ', ' ', '不是', ' ', '是', ' ', '棉', ' ', '的', ' ', ' ', '也', ' ', '不', ' ', '挺', ' ', '刮', ' ', ' ', '是', ' ', '那种', ' ', '很', ' ', '次', ' ', '很', ' ', '次', ' ', '的', ' ', '滑滑', ' ', '布', ' ', ' ', '最', ' ', '不', ' ', '喜欢', ' ', '这种', ' ', '布料', ' ', '了', ' ', ' ', '还', ' ', '想', ' ', '提醒', ' ', '一下', ' ', '广大', ' ', '消费者', ' ', ' ', '不要', ' ', '为了', ' ', '几', ' ', '块', ' ', '钱', ' ', '的', ' ', '返现', ' ', '就', ' ', '不', ' ', '负', ' ', '责任', ' ', '地', ' ', '全', ' ', '五星', ' ', '好', ' ', '么', ' ', ' ']","[' ', '想象', ' ', '中', ' ', ' ', ' ', '衣料', ' ', ' ', '没', ' ', '质感', ' ', ' ', '款式', ' ', '太', ' ', ' ', '宽大', ' ', ' ', ' ', ' ', '棉', ' ', ' ', ' ', ' ', ' ', '挺', ' ', '刮', ' ', ' ', ' ', '那种', ' ', ' ', '次', ' ', ' ', '次', ' ', ' ', '滑滑', ' ', '布', ' ', ' ', ' ', ' ', '喜欢', ' ', '这种', ' ', '布料', ' ', ' ', ' ', ' ', '想', ' ', '提醒', ' ', '一下', ' ', '广大', ' ', '消费者', ' ', ' ', '不要', ' ', ' ', ' ', '块', ' ', '钱', ' ', ' ', '返现', ' ', ' ', ' ', '负', ' ', '责任', ' ', ' ', '全', ' ', '五星', ' ', ' ', ' ', ' ']",1,Positive
